space,location,front,streetWidth,propertyAge,driverRoom,tent,patio,maidRoom,elevator,furnihsed,pool,basement,price
240,شمال الرياض,غربية,15.0,0,1,0,1,1,1,0,0,0,2250000.0
274,شرق الرياض,غربية,15.0,0,1,0,1,1,0,0,0,0,1450000.0
200,شمال الرياض,غربية,20.0,0,0,0,1,1,0,0,0,0,1925000.0
360,جنوب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,800000.0
210,شمال الرياض,غربية,15.0,0,1,0,0,1,1,0,0,0,2250000.0
360,غرب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1350000.0
250,شمال الرياض,شرقية,15.0,0,1,0,0,1,0,0,0,0,2300000.0
200,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1600000.0
275,غرب الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,1600000.0
1000,شرق الرياض,غربية,15.0,12,0,1,1,0,0,0,1,1,3250000.0
312,شرق الرياض,جنوبية,15.0,0,0,1,1,1,1,0,0,0,1850000.0
272,شرق الرياض,شمالية شرقية,15.0,0,0,1,1,1,0,0,0,0,1450000.0
318,جنوب الرياض,شمالية شرقية,20.0,0,0,1,1,1,0,0,0,0,1250000.0
312,شرق الرياض,جنوبية,20.0,0,0,0,1,0,0,0,0,0,1650000.0
330,جنوب الرياض,جنوبية غربية,20.0,0,0,1,1,1,0,0,0,0,980000.0
300,غرب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1300000.0
333,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1120000.0
246,غرب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,1100000.0
403,شرق الرياض,شرقية,45.0,2,1,0,1,1,0,0,0,0,2600000.0
316,جنوب الرياض,غربية,20.0,11,0,0,1,0,0,0,0,0,1200000.0
250,غرب الرياض,شمالية غربية,20.0,0,0,0,1,1,0,0,0,0,1250000.0
225,شمال الرياض,شرقية,15.0,0,1,0,1,1,1,0,0,0,2700000.0
400,غرب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1800000.0
200,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1070000.0
357,جنوب الرياض,شمالية,1.0,0,0,0,0,0,0,0,0,0,1145000.0
200,غرب الرياض,شمالية,20.0,5,0,1,1,1,0,0,0,0,1000000.0
250,شرق الرياض,ثلاث شوارع,20.0,20,1,0,0,1,0,0,0,0,1600000.0
450,غرب الرياض,شمالية,20.0,6,0,1,1,1,0,1,0,0,1550000.0
338,شمال الرياض,شرقية,20.0,0,1,0,1,1,1,0,0,0,2300000.0
345,شمال الرياض,شمالية غربية,15.0,0,0,0,1,1,1,0,0,0,4500000.0
234,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1100000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1320000.0
375,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1650000.0
290,شرق الرياض,شمالية,14.0,0,0,1,1,0,0,0,0,0,1230000.0
281,غرب الرياض,شرقية,15.0,0,0,0,1,1,1,0,0,0,2500000.0
240,جنوب الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,840000.0
450,غرب الرياض,شرقية,15.0,6,0,1,1,0,0,0,0,0,1330000.0
450,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,1,0,1,1550000.0
360,غرب الرياض,شرقية,21.0,0,0,1,1,1,0,0,0,0,1550000.0
200,غرب الرياض,غربية,20.0,0,0,0,1,0,0,0,0,0,1250000.0
312,جنوب الرياض,شمالية شرقية,20.0,0,0,0,1,1,0,0,0,0,970000.0
230,غرب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1200000.0
450,غرب الرياض,شرقية,25.0,0,0,1,1,1,0,0,0,0,1600000.0
250,جنوب الرياض,شرقية,15.0,0,0,0,1,0,0,0,0,0,600000.0
270,غرب الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,1200000.0
300,شرق الرياض,غربية,18.0,0,0,0,0,1,1,0,0,0,1450000.0
1056,شمال الرياض,جنوبية شرقية,20.0,15,1,0,1,1,0,1,0,0,8500000.0
780,شرق الرياض,شرقية,20.0,0,1,0,1,1,0,1,0,0,4000000.0
300,غرب الرياض,غربية,15.0,0,0,1,1,0,0,0,0,0,1250000.0
450,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,2050000.0
300,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,1,0,0,1150000.0
420,شرق الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,2000000.0
420,شرق الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,2200000.0
300,جنوب الرياض,جنوبية شرقية,21.0,0,0,1,1,1,0,0,0,0,1060000.0
250,جنوب الرياض,غربية,15.0,8,0,0,1,0,0,0,0,0,850000.0
252,غرب الرياض,غربية,20.0,2,0,0,0,0,0,0,0,0,1000000.0
450,شمال الرياض,غربية,21.0,0,0,0,0,0,0,0,0,1,2600000.0
300,غرب الرياض,جنوبية,20.0,0,1,1,1,1,0,0,0,0,1150000.0
625,وسط الرياض,جنوبية,12.0,35,0,0,1,0,0,0,0,1,1500000.0
225,جنوب الرياض,شمالية شرقية,20.0,0,0,0,1,1,0,0,0,0,1180000.0
1000,شمال الرياض,جنوبية غربية,28.0,0,1,0,1,1,1,0,1,0,16000000.0
250,غرب الرياض,شمالية,20.0,0,0,1,1,0,0,0,0,0,1100000.0
625,شرق الرياض,شرقية,20.0,9,1,1,1,1,0,0,0,0,5000000.0
375,غرب الرياض,جنوبية,20.0,0,0,0,0,0,0,0,0,0,1600000.0
385,شمال الرياض,شمالية غربية,18.0,0,0,0,1,1,1,0,0,0,3000000.0
312,شمال الرياض,شمالية,18.0,0,1,0,0,1,1,0,0,0,3000000.0
325,جنوب الرياض,جنوبية,20.0,0,0,0,0,0,0,0,0,0,1090000.0
263,شمال الرياض,شرقية,15.0,0,1,0,1,1,1,0,0,0,2800000.0
400,غرب الرياض,شرقية,15.0,20,0,0,1,0,0,0,0,0,1000000.0
300,غرب الرياض,جنوبية,15.0,0,0,1,1,1,0,0,1,0,1250000.0
262,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,930000.0
600,شمال الرياض,جنوبية,20.0,0,1,0,1,1,1,0,0,0,7800000.0
200,غرب الرياض,شمالية,15.0,6,1,0,1,1,0,1,0,0,1300000.0
270,جنوب الرياض,جنوبية شرقية,20.0,0,0,0,0,0,0,0,0,0,1200000.0
200,شمال الرياض,شرقية,15.0,7,1,0,0,1,0,0,0,0,17500000.0
390,شرق الرياض,شمالية,19.0,0,0,1,1,1,0,0,0,0,2300000.0
410,شرق الرياض,شرقية,20.0,0,1,1,1,1,0,0,1,0,1950000.0
330,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1200000.0
260,جنوب الرياض,غربية,5.0,0,0,1,1,1,0,1,0,0,1150000.0
240,شرق الرياض,شرقية,15.0,0,0,0,0,1,0,0,0,0,2000000.0
360,شرق الرياض,شمالية,20.0,0,1,1,0,1,0,0,0,0,2500000.0
300,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1400000.0
300,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1150000.0
385,شرق الرياض,شمالية شرقية,20.0,0,0,0,1,1,0,0,0,0,2100000.0
350,شرق الرياض,شمالية,15.0,0,0,0,0,1,1,0,0,0,2000000.0
260,شمال الرياض,جنوبية,15.0,0,0,0,1,1,1,0,0,0,2200000.0
839,شمال الرياض,شمالية شرقية,15.0,0,1,1,1,1,1,1,1,0,8700000.0
230,جنوب الرياض,شرقية,19.0,0,0,0,1,1,0,0,0,0,900000.0
312,شمال الرياض,جنوبية,15.0,0,1,0,0,1,1,0,0,0,2900000.0
400,شرق الرياض,جنوبية,20.0,6,1,0,0,1,0,0,0,0,3250000.0
660,شرق الرياض,جنوبية شرقية,30.0,15,1,1,1,1,0,0,0,0,3000000.0
480,شرق الرياض,شمالية,20.0,8,1,0,1,1,0,0,0,0,2200000.0
375,غرب الرياض,شرقية,16.0,0,0,1,1,1,0,0,0,0,1600000.0
285,غرب الرياض,جنوبية,20.0,0,0,1,1,0,0,0,0,0,1400000.0
274,جنوب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,905000.0
300,غرب الرياض,شرقية,17.0,0,0,1,1,1,0,0,0,0,1300000.0
300,شمال الرياض,غربية,20.0,0,0,0,1,1,1,0,1,0,3000000.0
585,شرق الرياض,شمالية غربية,36.0,9,1,1,1,1,0,0,0,0,2950000.0
375,شرق الرياض,شرقية,15.0,0,1,1,1,0,0,0,0,0,2060000.0
360,غرب الرياض,غربية,20.0,0,0,1,1,1,0,1,0,0,1500000.0
228,جنوب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,820000.0
567,شرق الرياض,جنوبية غربية,15.0,26,1,0,1,1,0,0,0,0,2600000.0
450,غرب الرياض,غربية,20.0,0,0,0,1,1,0,0,0,0,2400000.0
338,شمال الرياض,جنوبية,15.0,7,1,0,1,1,0,0,0,0,2900000.0
322,شرق الرياض,جنوبية غربية,20.0,0,1,0,1,1,0,0,0,0,2400000.0
300,جنوب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,960000.0
360,غرب الرياض,جنوبية,25.0,0,0,1,1,1,0,1,0,0,1500000.0
533,شمال الرياض,جنوبية,15.0,0,1,1,1,1,1,0,1,0,5300000.0
306,شرق الرياض,شمالية,15.0,0,0,0,1,1,0,0,0,0,1450000.0
270,غرب الرياض,شمالية,20.0,0,0,1,1,0,0,1,0,0,1000000.0
505,شمال الرياض,شمالية,17.0,0,1,1,1,1,1,0,1,0,5800000.0
300,شرق الرياض,شرقية,20.0,0,1,0,1,1,0,0,0,0,1950000.0
330,شمال الرياض,جنوبية,15.0,0,0,0,1,1,0,0,0,1,2700000.0
300,شرق الرياض,شمالية,20.0,0,0,0,0,1,0,0,0,0,2000000.0
700,شرق الرياض,شمالية غربية,20.0,30,1,0,1,0,0,0,0,0,2000000.0
400,شمال الرياض,شمالية,20.0,0,1,1,1,1,1,0,1,0,5100000.0
300,غرب الرياض,غربية,20.0,0,0,0,1,1,0,0,0,0,1150000.0
264,شمال الرياض,شمالية,15.0,0,1,1,1,1,1,1,0,0,2800000.0
470,شمال الرياض,غربية,18.0,0,1,0,0,1,0,0,0,0,3500000.0
375,شرق الرياض,غربية,21.0,0,0,0,1,1,1,0,0,0,2300000.0
262,شمال الرياض,شمالية غربية,20.0,0,1,0,1,1,1,0,0,0,3400000.0
383,شمال الرياض,شمالية غربية,12.0,15,1,0,1,1,0,0,0,0,3700000.0
421,شمال الرياض,جنوبية,15.0,1,1,0,1,1,1,0,1,0,4400000.0
240,جنوب الرياض,شمالية شرقية,25.0,0,0,0,1,1,0,0,0,0,1050000.0
375,غرب الرياض,شرقية,18.0,0,0,1,0,1,0,0,0,0,1800000.0
405,شمال الرياض,شمالية,15.0,5,1,0,1,1,0,1,0,0,3500000.0
403,شرق الرياض,جنوبية غربية,15.0,0,1,0,0,1,0,0,0,0,2350000.0
390,غرب الرياض,شرقية,25.0,0,0,1,1,0,0,0,0,0,2000000.0
200,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1450000.0
375,غرب الرياض,شمالية,15.0,0,0,0,1,1,1,0,0,0,1600000.0
200,غرب الرياض,شرقية,15.0,0,0,1,1,0,0,0,0,0,900000.0
344,شرق الرياض,جنوبية,12.0,0,0,1,1,1,1,0,0,0,1700000.0
300,شمال الرياض,شمالية,18.0,0,1,0,1,1,1,0,1,0,2600000.0
300,جنوب الرياض,شرقية,19.0,0,0,1,1,1,0,1,0,0,1200000.0
375,شمال الرياض,جنوبية,20.0,0,1,0,1,1,0,0,0,0,3300000.0
687,شرق الرياض,شمالية,15.0,35,0,0,1,1,0,0,1,1,2800000.0
315,جنوب الرياض,غربية,15.0,0,0,0,1,1,0,0,0,0,1120000.0
270,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,1,0,0,1301000.0
250,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1050000.0
650,شمال الرياض,جنوبية شرقية,5.0,12,1,1,1,1,0,0,0,0,4000000.0
564,شرق الرياض,شمالية,18.0,0,0,0,1,1,1,0,0,0,2500000.0
300,وسط الرياض,جنوبية,20.0,0,0,0,1,0,0,0,0,0,820000.0
450,شرق الرياض,جنوبية غربية,25.0,22,1,1,1,1,0,0,0,0,1750000.0
278,شرق الرياض,شمالية شرقية,20.0,0,0,0,0,1,1,0,0,0,1950000.0
350,جنوب الرياض,جنوبية,15.0,0,0,0,1,0,0,0,0,0,700000.0
375,غرب الرياض,شمالية,15.0,0,0,1,1,1,0,1,0,0,1650000.0
320,جنوب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,1200000.0
380,شرق الرياض,شرقية,15.0,0,0,1,1,1,0,1,0,0,1880000.0
415,شمال الرياض,جنوبية شرقية,18.0,0,1,0,0,1,1,0,0,0,5650000.0
220,غرب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,930000.0
400,شمال الرياض,جنوبية غربية,15.0,0,1,0,1,1,1,0,0,0,4700000.0
280,شرق الرياض,جنوبية,15.0,0,0,1,1,0,0,0,0,0,1550000.0
322,جنوب الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,670000.0
375,غرب الرياض,غربية,15.0,6,0,1,1,0,0,1,0,0,1050000.0
250,شرق الرياض,غربية,15.0,0,0,1,1,1,1,0,0,0,1300000.0
360,شرق الرياض,جنوبية,15.0,0,0,0,0,1,1,0,0,0,2200000.0
331,شرق الرياض,شرقية,15.0,0,0,0,1,0,0,0,0,0,1900000.0
216,شرق الرياض,شمالية,15.0,1,1,0,1,1,0,0,1,0,1300000.0
375,غرب الرياض,شرقية,17.0,8,0,1,1,1,0,0,0,0,2200000.0
300,شرق الرياض,جنوبية,20.0,0,0,0,0,1,0,0,0,0,2200000.0
416,شمال الرياض,شمالية,20.0,13,1,0,1,1,0,0,0,1,3000000.0
300,غرب الرياض,جنوبية,21.0,0,0,1,1,1,0,0,0,0,1700000.0
300,شرق الرياض,شرقية,18.0,0,0,0,0,0,0,0,0,0,1400000.0
270,جنوب الرياض,غربية,18.0,0,0,0,1,0,0,0,0,0,1100000.0
504,شمال الرياض,شمالية,18.0,0,1,0,1,1,1,0,1,0,6200000.0
324,جنوب الرياض,شرقية,20.0,0,0,0,0,1,0,0,0,0,1100000.0
250,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,950000.0
250,غرب الرياض,شرقية,20.0,0,0,0,0,0,0,0,0,0,780000.0
300,غرب الرياض,شرقية,15.0,0,0,0,1,1,0,0,1,0,1160000.0
408,غرب الرياض,جنوبية شرقية,21.0,0,1,1,1,1,0,0,0,0,1250000.0
316,غرب الرياض,شرقية,20.0,4,0,1,1,1,0,1,0,1,1400000.0
363,شرق الرياض,جنوبية شرقية,20.0,0,1,1,1,1,0,0,0,0,2100000.0
300,شرق الرياض,غربية,18.0,0,0,0,1,1,0,0,0,0,1650000.0
514,شرق الرياض,جنوبية,30.0,0,1,1,1,1,0,0,0,0,2700000.0
250,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,980000.0
285,شرق الرياض,شمالية,15.0,0,0,0,0,0,0,0,0,0,1550000.0
283,شرق الرياض,شمالية غربية,30.0,3,1,0,1,1,0,0,0,0,1200000.0
1050,شمال الرياض,شمالية شرقية,30.0,0,0,0,0,1,0,0,0,0,8200000.0
375,غرب الرياض,شمالية,15.0,10,0,0,0,0,0,0,0,0,930000.0
400,شرق الرياض,جنوبية شرقية,19.0,0,0,1,1,0,0,0,0,0,3100000.0
500,شمال الرياض,شمالية,20.0,0,0,0,1,1,1,0,0,1,4200000.0
420,شرق الرياض,شمالية شرقية,15.0,2,1,0,1,1,0,0,0,0,1500000.0
200,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1100000.0
300,جنوب الرياض,غربية,15.0,0,0,0,0,0,0,0,0,0,1060000.0
700,شمال الرياض,شرقية,25.0,0,1,0,1,1,1,0,1,0,9200000.0
200,غرب الرياض,جنوبية,20.0,0,0,0,1,0,0,0,0,0,1000000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1200000.0
246,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,840000.0
242,شرق الرياض,شمالية,15.0,0,0,0,1,1,1,0,0,0,1850000.0
325,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1100000.0
482,شمال الرياض,شمالية غربية,20.0,35,0,0,0,0,0,0,0,0,2000000.0
400,شمال الرياض,غربية,36.0,4,1,0,1,1,0,1,0,0,3500000.0
320,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1250000.0
250,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,820000.0
300,شرق الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1500000.0
375,غرب الرياض,شرقية,16.0,0,0,1,1,1,0,0,0,0,1500000.0
375,شرق الرياض,شرقية,18.0,0,1,1,1,1,0,0,0,0,1650000.0
500,شرق الرياض,غربية,15.0,10,1,1,1,0,0,0,0,0,2000000.0
500,شرق الرياض,غربية,18.0,0,0,1,1,1,1,0,0,0,2800000.0
300,شرق الرياض,غربية,15.0,0,0,0,1,1,1,0,0,0,2100000.0
500,شرق الرياض,شمالية,12.0,35,1,1,1,1,0,0,0,0,950000.0
290,غرب الرياض,شرقية,17.0,0,0,0,1,1,0,0,0,0,1150000.0
270,شمال الرياض,جنوبية,20.0,0,1,0,0,1,1,0,0,0,3000000.0
360,جنوب الرياض,جنوبية غربية,20.0,0,0,1,1,1,0,0,0,0,1090000.0
300,شرق الرياض,شمالية,18.0,0,0,0,1,1,0,0,0,0,1350000.0
265,شرق الرياض,شمالية,20.0,0,1,0,1,1,1,0,0,0,2250000.0
312,شرق الرياض,شرقية,10.0,0,0,0,1,0,0,0,0,0,1300000.0
240,شرق الرياض,جنوبية,20.0,0,1,0,0,1,0,0,0,0,1850000.0
300,غرب الرياض,شمالية,21.0,0,0,1,1,1,0,0,0,0,1300000.0
250,جنوب الرياض,شرقية,15.0,0,0,0,1,0,0,0,0,0,850000.0
431,شرق الرياض,شمالية غربية,15.0,0,0,0,0,0,0,0,0,0,2400000.0
300,شمال الرياض,شمالية,5.0,0,0,0,0,0,0,0,0,0,2800000.0
750,شرق الرياض,شمالية,18.0,18,1,0,1,1,0,0,0,0,2100000.0
200,غرب الرياض,شمالية,29.0,0,0,1,1,0,0,0,0,0,1100000.0
375,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1750000.0
1750,شمال الرياض,شرقية,31.0,0,1,1,1,1,1,1,1,1,28000000.0
200,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1350000.0
300,شرق الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1550000.0
310,شمال الرياض,شرقية,10.0,6,1,0,1,1,0,0,0,0,2145000.0
262,شمال الرياض,جنوبية غربية,20.0,0,1,0,0,1,1,0,1,0,3100000.0
255,جنوب الرياض,غربية,50.0,0,0,1,1,0,0,0,0,0,880000.0
300,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1060000.0
400,غرب الرياض,شمالية,15.0,5,0,0,1,0,0,0,0,0,1900000.0
500,جنوب الرياض,شمالية غربية,20.0,30,1,0,1,1,0,0,0,0,950000.0
312,شمال الرياض,شرقية,15.0,1,1,0,0,1,0,0,0,0,2500000.0
200,غرب الرياض,شمالية,19.0,0,0,0,1,0,0,0,0,0,950000.0
364,شرق الرياض,جنوبية,15.0,1,1,1,1,1,1,1,1,1,2250000.0
200,غرب الرياض,شمالية,20.0,0,0,0,0,0,1,0,0,0,1050000.0
350,جنوب الرياض,جنوبية شرقية,21.0,0,0,1,1,0,0,0,0,0,970000.0
200,غرب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1100000.0
228,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,970000.0
390,غرب الرياض,جنوبية غربية,15.0,0,0,1,0,0,0,0,0,0,1800000.0
200,غرب الرياض,شمالية شرقية,20.0,0,0,0,0,1,0,0,0,0,1600000.0
250,غرب الرياض,جنوبية شرقية,20.0,0,0,1,1,1,1,1,0,0,1400000.0
362,شمال الرياض,غربية,18.0,0,1,0,0,1,1,0,0,0,3500000.0
300,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1200000.0
345,شرق الرياض,جنوبية,15.0,0,0,0,0,0,0,0,0,0,2200000.0
450,شمال الرياض,جنوبية,20.0,0,0,0,1,1,1,0,0,0,4600000.0
300,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1050000.0
324,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1330000.0
300,شمال الرياض,شمالية,15.0,0,0,0,1,0,1,0,0,0,3000000.0
660,شرق الرياض,جنوبية,15.0,0,1,0,1,1,0,0,0,0,2400000.0
360,شرق الرياض,شمالية,20.0,0,1,0,1,1,1,0,0,0,3250000.0
250,شمال الرياض,شرقية,15.0,0,1,0,1,1,0,0,0,0,2050000.0
250,غرب الرياض,شمالية,18.0,0,0,1,1,1,0,0,0,0,1100000.0
900,غرب الرياض,جنوبية غربية,20.0,0,0,0,0,0,0,0,0,0,3500000.0
315,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,1,0,1080000.0
300,شرق الرياض,شرقية,15.0,0,1,1,1,1,0,0,0,0,1450000.0
500,شمال الرياض,شمالية,20.0,10,1,0,1,1,0,0,0,1,3800000.0
485,شرق الرياض,جنوبية,20.0,11,1,0,0,0,0,0,0,0,2500000.0
320,شرق الرياض,شمالية غربية,12.0,0,1,0,1,1,1,0,0,0,2400000.0
290,غرب الرياض,شمالية,12.0,0,0,0,1,0,0,0,0,0,1600000.0
325,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1090000.0
300,شمال الرياض,شمالية,20.0,0,1,0,1,1,1,0,0,0,2600000.0
405,شمال الرياض,شمالية,15.0,0,1,0,1,1,1,0,0,0,3300000.0
250,شرق الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1400000.0
250,جنوب الرياض,شمالية,20.0,0,1,0,1,1,0,0,0,0,850000.0
276,شمال الرياض,غربية,20.0,0,1,0,1,1,0,0,0,0,2400000.0
414,شرق الرياض,شمالية,14.0,0,0,0,0,1,1,0,0,0,1850000.0
292,غرب الرياض,شمالية شرقية,20.0,0,0,1,1,1,0,1,0,0,1400000.0
300,شرق الرياض,شمالية,15.0,0,0,1,1,1,1,0,0,0,1650000.0
300,غرب الرياض,شرقية,21.0,0,0,1,1,1,0,0,1,0,1300000.0
335,شرق الرياض,جنوبية غربية,15.0,10,1,1,0,1,0,1,0,0,1900000.0
300,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,1,0,1150000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1180000.0
860,شرق الرياض,شرقية,30.0,11,1,0,1,1,1,0,1,0,7300000.0
325,غرب الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,1300000.0
200,غرب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1600000.0
300,شرق الرياض,جنوبية,25.0,6,0,0,1,1,0,0,0,0,1550000.0
288,شرق الرياض,شمالية,15.0,0,1,0,1,1,0,0,0,0,2000000.0
450,غرب الرياض,شمالية,19.0,0,1,0,1,1,0,0,1,0,3200000.0
312,غرب الرياض,شمالية,20.0,0,1,1,1,1,1,0,0,0,1950000.0
300,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1150000.0
240,جنوب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1200000.0
390,جنوب الرياض,شرقية,20.0,0,0,1,1,0,1,0,0,1,1480000.0
900,شمال الرياض,شمالية شرقية,20.0,18,1,1,1,1,0,0,0,0,6000000.0
200,غرب الرياض,شرقية,18.0,0,0,1,0,1,1,0,0,0,1000000.0
400,شمال الرياض,شمالية غربية,15.0,7,1,0,1,1,1,0,0,0,3200000.0
300,غرب الرياض,شمالية شرقية,15.0,0,0,1,1,1,0,0,0,0,1200000.0
600,شمال الرياض,شمالية غربية,15.0,0,1,0,1,1,0,0,0,0,3600000.0
200,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1050000.0
500,شرق الرياض,شمالية,20.0,15,1,0,1,1,0,1,0,0,3700000.0
200,غرب الرياض,شمالية شرقية,15.0,0,0,0,1,1,0,0,0,0,1150000.0
420,شمال الرياض,جنوبية,15.0,0,1,0,0,1,0,0,1,0,4150000.0
1012,شمال الرياض,شمالية غربية,15.0,6,1,0,1,1,1,0,1,1,7000000.0
200,غرب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1400000.0
300,غرب الرياض,شرقية,22.0,0,0,1,1,1,0,0,0,0,1400000.0
400,شمال الرياض,شرقية,20.0,0,1,0,1,1,1,0,1,0,5000000.0
250,غرب الرياض,جنوبية غربية,20.0,0,0,1,0,1,0,0,0,0,1270000.0
200,غرب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,1050000.0
253,جنوب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1100000.0
300,جنوب الرياض,جنوبية,20.0,0,0,0,1,0,0,0,0,0,620000.0
200,غرب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1100000.0
360,جنوب الرياض,جنوبية شرقية,30.0,0,0,0,0,1,0,0,0,0,1280000.0
350,جنوب الرياض,غربية,28.0,0,0,0,1,1,0,0,0,0,1130000.0
336,شمال الرياض,شمالية,15.0,0,0,0,1,1,1,0,1,0,3000000.0
338,شرق الرياض,جنوبية,12.0,0,0,1,1,1,1,0,0,0,1800000.0
300,غرب الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,2400000.0
300,شرق الرياض,شرقية,20.0,0,1,0,1,1,0,0,0,0,2000000.0
360,شمال الرياض,شرقية,15.0,0,1,0,1,1,0,0,0,0,2900000.0
450,جنوب الرياض,شمالية,20.0,0,0,0,1,0,0,0,1,0,1550000.0
1600,جنوب الرياض,ثلاث شوارع,21.0,19,1,1,1,1,0,0,1,1,3600000.0
300,شرق الرياض,شمالية,15.0,0,1,1,1,1,0,0,0,0,1800000.0
417,شمال الرياض,شمالية غربية,38.0,23,1,1,1,0,0,0,0,0,3000000.0
360,غرب الرياض,غربية,15.0,0,0,0,1,0,0,0,0,0,1490000.0
264,شرق الرياض,جنوبية,20.0,0,0,0,0,0,0,0,0,0,1900000.0
300,شرق الرياض,شرقية,20.0,0,1,0,1,1,0,0,0,0,1400000.0
450,غرب الرياض,شرقية,20.0,0,1,0,1,1,1,0,1,0,3500000.0
